text,label
"موضوع: درخواست جلسه همکاری

با عرض سلام
شرکت پیشگامان فناوری فردا به دنبال همکاری در زمینه اتوماسیون صنعتی است. ما سابقه درخشانی در پروژه‌های مشابه داریم.

ممنون می‌شم اگه نظرتون رو بگید.

با تشکر",partnership
"موضوع: دانلود رایگان!

سلم و وقت بخیر
تبریک! شما برنده یک ساعت رولکس اصل شدید! برای دریافت جایزه خود زود باش، وقت تموم می‌شه!

این شانس یه بار تو عمره!

سپاسگزارم",spam
"موضوع: موجودی دوربین مداربسته

درود
سلاام، درباره دوربین مداربسته سوال داشتم، قیمت نهایی با احتساب مالیات و هزینه ارسال چقدر است؟. لطفا راهنمایی کنید.

مرسی که وقت گذاشتید.

ممنونم",sales_inquiry
"موضوع: مشکل با ماشین ظرفشویی

درود بی‌کران
سلام تیم پشتیبانی، من با ماشین ظرفشویی به مشکل برخوردم. صفحه نمایش آن خاموش می‌شود. راه حل چیه؟

واقعا از این وضعیت کلافه شدم.

با آرزوی موفقیت",customer_support
"موضوع: مشکل با کولر گازی اینورتر

با درود
پشتیبانی گرامی، کولر گازی اینورتر به درستی کار نمی‌کند. روشن نمی‌شود و هیچ چراغی ندارد. چه کاری باید انجام دهم؟

مممنون از توجه شما.

مرسی",customer_support
"موضوع: سوال درباره {موضوع}

با عرض سلام
سلام، می‌خواستم در مورد لپ‌تاپ سری Y سوال کنم. قیمت نهایی با احتساب مالیات و هزینه ارسال چقدر است؟.

منتظر پاسخ شما هستم.

مرسی",sales_inquiry
"موضوع: تخفیف ویژه!

سلام و وقت بخیر
راز ثروتمند شدن فاش شد! با روش فروش آنلاین بدون سرمایه می‌توانید روزانه ۱۰ میلیون سود درآمد کسب کنید! فرم زیر را پر کنید

فقط برای تعداد محدودی در دسترس!

ممنونم",spam
"موضوع: پیشنهاد همکاری از {نام_شرکت}

با احترام
با سلاام، مایلیم پیشنهاد شراکت در پلتفرم آموزش مجازی سازمانی را با شما مطرح کنیم. انتظار خدمات بهتری از شرکت شما داشتم. لطفا در صورت تمایل اطلاع دهید.

ممنون می‌شم اگه نظرتون رو بگید.

با تشکر",partnership
"موضوع: فقط امروز! اشتراک یک‌ساله نتفلیکس

سلام و وقت بخیر
فروش فوق‌العاده! اشتراک یک‌ساله نتفلیکس با ۸۵٪ باورنکردنی تخفیف فقط تا فردا! دیگه از این بهتر نمی‌شه! خرید فوری: [لینک]

فقط برای تعداد محدودی در دسترس!

ممنون از توجهتون",spam
"موضوع: پیشنهاد برای {پروژه}

سلامم
با احترام، شرکت پیشگامان فناوری فردا آماده عقد قرارداد همکاری مشترک در زمینه توسعه بازار مشترک می‌باشد. واقعا ناامید شدم از این وضعیت. رزومه شرکت به پیوست ارسال می‌گردد.

مشتاق همکاری با شما هستیم.

تشکر",partnership
"موضوع: مشکل با دوربین عکاسی

با احترام
با احترام، من از دوربین عکاسی استفاده می‌کنم ولی بیش از حد داغ می‌شود داره. این مشکل برای من بسیار آزاردهنده است. لطفا بررسی کنید.

به هر حال، امیدوارم این مشکل به زودی حل شود.

تشکر",customer_support
"موضوع: فرصت طلایی!

سلام و وقت بخیر
هشدار مهم! برای تایید هویت، اطلاعات حساب بانکی خود را در فرم زیر وارد کنید!

فقط برای تعداد محدودی در دسترس!

با آرزوی موفقیت",spam
"موضوع: درخواست پشتیبانی برای مشکل سخت‌افزاری دارد

با درود
هدفون بی‌سیم جدید من مشککل سخت‌افزاری دارد دارد. چگونه می‌توانم این مشککل را برطرف کنم؟

ممنون از توجه شما.

با احترام",customer_support
"موضوع: سوال در مورد اجاق گاز فردار

درود
درود، لطفاً شرایط خرید اجاق گاز فردار رو بگید. تخفیف خرید تعداد بالا.

منتظر پاسخ شما هستم.

ممنونم",sales_inquiry
"موضوع: مشکل فوری با ماشین لباسشویی اتوماتیک

سلام
با سلام و احترام، من از همون اول با ماشین لباسشویی اتوماتیک خریداری شده دارم. از دیروز دیگر کار نمی‌کند. لطفا راهنمایی بفرمایید.

ممنون از توجه شما.

با سپاس",customer_support
"موضوع: جایزه بزرگ در انتظار شماست!

سلام وقتتون بخیر
فرصت استثنایی! پکیج لاغری تضمینی با قیمت باورنکردنی!

فقط برای تعداد محدودی در دسترس!

با تشکر",spam
"موضوع: درخواست پشتیبانی برای {مشککل}

با سلام
سلام تیم پشتیبانی، من با دوربین عکاسی به مشکل برخوردم. یک پیام خطای عجیب نمایش می‌دهد. راه حل چیه؟

لطفا بگید چقدر طول می‌کشه.

تشکر",customer_support
"موضوع: جایزه بزرگ در انتظار شماست!

سلام وقتتون بخیر
فروش فوق‌العاده! گوشی سامسونگ گلکسی S24 Ultra با ۷۵٪ استثنایی تخفیف فقط تا فردا! تا پایان امشب فرصت دارید! خرید فوری: [لینک]

عجله کنید، این پیشنهاد محدود است!

با سپاس",spam
"موضوع: معرفی شرکت {نام_شرکت}

سلام و وقت بخیر
درود بر شما، برای همکاری در فروش و بازاریابی آنلاین آماده‌ایم. لطفا یه زمان برای جلسه هماهنگ کنید.

لطفا رزومه ما رو هم بررسی کنید.

مرسی",partnership
"موضوع: درخواست پشتیبانی برای صفحه نمایش ترک خورده

با سلام
احتراما به استحضار می‌رساند، اجاق گاز فردار که اخیرا تهیه کرده‌ام، صفحه نمایش ترک خورده دارد. گاهی خود به خود خاموش می‌شه. آیا شامل گارانتی می‌شود؟

به هر حال، امیدوارم این مشکل به زودی حل شود.

سپاسگزارم",customer_support
"موضوع: موجودی تبلت اندرویدی

با درود
سلام، آیا تبلت اندرویدی در حال حاضر موجود است؟ امکان ارسال به شهر {شهر} وجود دارد؟ لطفا راهنمایی کنید.

مرسی که وقت گذاشتید.

ممنون از توجهتون",sales_inquiry
"موضوع: فقط امروز! {محصول_جذاب}

درود بی‌کران
درآمد میلیونی در خانه! بدون نیاز به سرمایه! آموزش فارکس در 7 روز. با شماره 09123456789 تماس بگیرید

دیگه منتظر چی هستید؟

با تشکر",spam
"موضوع: پیشنهاد همکاری از هوشمند سازان البرز

درود بی‌کران
با احترام، شرکت هوشمند سازان البرز پیشنهاد همکاری در اپلیکیشن خدمات خانگی داره. ما ایده‌های خلاقانه‌ای داریم.

مشتاق همکاری با شما هستیم.

ممنون از توجهتون",partnership
"موضوع: سوال در مورد هارد اکسترنال 2 ترابایت

با احترام
سلام، می‌خواستم اطلاعات بیشتری در مورد هارد اکسترنال 2 ترابایت و شرایط فروش آن کسب کنم. آیا نمایندگی فروش در {شهر} دارید؟

لطفا بگید کی موجود می‌شه.

ممنونم",sales_inquiry
"موضوع: نیاز به کمک فوری

سلام وقتتون بخیر
با احترام، من از ماشین لباسشویی اتوماتیک استفاده می‌کنم ولی نرم‌افزار crash می‌کند داره. لطفا بگید چیکار باید بکنم. لطفا بررسی کنید.

لطفاً در اسرع وقت پاسخ دهید.

ممنونم",customer_support
"موضوع: مشکل فوری با هدفون بی‌سیم

سلام بر شما
سلام، یه مشکلی با هدفون بی‌سیم دارم، باتری آن خیلی زود تمام می‌شود. می‌تونید راهنمایی کنید؟

به هر حال، امیدوارم این مشکل به زودی حل شود.

سپاسگزارم",customer_support
"موضوع: تخفیف ویژه!

با عرض سلام
راز ثروتمند شدن فاش شد! با روش آموزش فارکس در 7 روز می‌توانید ماهانه بیش از ۱۰۰ میلیون تومان درآمد کسب کنید! زود باش، وقت تموم می‌شه!

زود باش، تموم می‌شه!

با احترام",spam
"موضوع: ایراد در {محصول}

با احترام
سلام وقت شما بخیر، من از مشتریان شما هستم و متاسفانه از کیفیت پایین محصول دریافتی دارم. انتظار خدمات بهتری از شرکت شما داشتم. لطفن رسیدگی کنید.

امیدوارم بتونید سریع کمک کنید.

با سپاس",customer_support
"موضوع: شکایت از پنکه دیجیتال

با سلام
سلام، متاسفانه پنکه دیجیتال که خریدم دکمه‌هاش کار نمی‌کنه داره و یه خطای عجیب می‌ده که نمی‌فهمم چیه. لظفا کمک کنید.

امیدوارم بتونید سریع کمک کنید.

سپاسگزارم",customer_support
"موضوع: جایزه بزرگ در انتظار شماست!

با عرض سلام
دوره آموزشی کسب درآمد دلاری رایگان! همه دارن می‌خرن، تو چرا نه؟ www.secure-login-update.com/verify

زود باش، تموم می‌شه!

با تشکر",spam
"موضوع: عرضه محدود! عجله کنید!

درود بی‌کران
راز ثروتمند شدن فاش شد! با روش سرمایه‌گذاری در رمز ارزهای نوظهور می‌توانید روزانه ۵ میلیون تومان سود خالص درآمد کسب کنید! کد تایید ارسال شده به موبایل خود را اینجا وارد کنید!

همین حالا اقدام کنید!

با آرزوی موفقیت",spam
"موضوع: نیاز به کمک فوری

با سلام
با احترام، من از لپ‌تاپ سری Y استفاده می‌کنم ولی صفحه نمایش ترک خورده داره. امیدوارم هرچه زودتر این مسئله حل شود. لطفا بررسی کنید.

لطفا بگید چقدر طول می‌کشه.

با آرزوی موفقیت",customer_support
"موضوع: پیشنهاد برای اپلیکیشن خدمات خانگی

سلام وقتتون بخیر
با سلام، مایلیم پیشنهاد شراکت در اپلیکیشن خدمات خانگی را با شما مطرح کنیم. این مشکل برای من بسیار آزاردهنده است. لطفا در صورت تمایل اطلاع دهید.

لطفاً در صورت تمایل، زمان مناسبی برای جلسه پیشنهاد دهید.

مرسی",partnership
"موضوع: درخواست اطلاعات فروش

با درود
سلام، درباره یخچال ساید بای ساید سوال داشتم، روش‌های پرداخت به چه صورت است؟. لطفا راهنمایی کنید.

ممنون از همکاری شما.

با تشکر",sales_inquiry
"موضوع: پیشنهاد برای {پروژه}

با احترام
با سلام، ما شرکت نوین داده پردازش آسیا فعال در زمینه واقعیت مجازی هستیم و مایل به همکاری استراتژیک با شما در حوزه هوشمندسازی فرآیندها هستیم. این ایراد باعث اختلال در کار من شده است. منتظر تماس شما هستیم.

لطفاً در صورت تمایل، زمان مناسبی برای جلسه پیشنهاد دهید.

با سپاس",partnership
"موضوع: فوری! شما برنده شدید!

سلام وقتتون بخیر
برای دانلود ابزار طراحی گرافیک کاملا رایگان روی لینک زیر کلیک کنید! free-download-app.net

این شانس یه بار تو عمره!

ممنون از توجهتون",spam
"موضوع: درخواست شراکت تجاری

سلام وقتتون بخیر
سلام، یه پیشنهاد همکاری برای سامانه آموزش آنلاین داریم. رزومه و سوابق کاری شرکت به پیوست ایمیل تقدیم می‌گردد. می‌تونیم صحبت کنیم؟

ممنون می‌شم اگه نظرتون رو بگید.

سپاسگزارم",partnership
"موضوع: پیشنهاد همکاری از {نام_شرکت}

با احترام
با سلام، مایلیم پیشنهاد شراکت در پلتفرم مدیریت منابع انسانی را با شما مطرح کنیم. این ایراد باعث اختلال در کار من شده است. لطفا در صورت تمایل اطلاع دهید.

لطفا رزومه ما رو هم بررسی کنید.

با احترام",partnership
"موضوع: عرضه محدود! عجله کنید!

سلام وقتتون بخیر
فرصت استثنایی! اشتراک یک‌ساله نتفلیکس با قیمت باورنکردنی!

زود باش، تموم می‌شه!

مرسی",spam
"موضوع: درخواست پشتیبانی برای نویز دارد

با درود
لظفاً به این موضوع رسیدگی کنید: دوربین عکاسی من نویز دارد دارد.

لظفاً در اسرع وقت پاسخ دهید.

تشکر",customer_support
"موضوع: درخواست شراکت تجاری

سلام وقتتون بخیر
سلام، می‌خواستیم در مورد شراکت تو سیستم تحلیل داده‌های فروش باهاتون صحبت کنیم. لطفا در اسرع وقت به این موضوع رسیدگی کنید.

ممنون می‌شم اگه نظرتون رو بگید.

با تقدیم احترام",partnership
"موضوع: جایزه بزرگ در انتظار شماست!

سلام
کیف چرم دست‌دوز رایگان! این پیشنهاد فقط برای شماست! app-download-center.org

فقط برای تعداد محدودی در دسترس!

ممنونم",spam
"موضوع: فقط امروز! {محصول_جذاب}

با احترام
تبریک! شما برنده ۱ میلیارد تومان وجه نقد شدید! برای دریافت جایزه خود زود باش، وقت تموم می‌شه!

عجله کنید، این پیشنهاد محدود است!

با تشکر",spam
"موضوع: دانلود رایگان!

با عرض سلام
هشدار مهم! فرم زیر را پر کنید

عجله کنید، این پیشنهاد محدود است!

با تشکر",spam
"موضوع: همکاری در زمینه {زمینه}

درود
با سلام، مایلیم پیشنهاد شراکت در پلتفرم آموزش مجازی سازمانی را با شما مطرح کنیم. لطفا بگید چیکار باید بکنم. لطفا در صورت تمایل اطلاع دهید.

ممنون می‌شم اگه نظرتون رو بگید.

با سپاس",partnership
"موضوع: سوال درباره {موضوع}

سلام و وقت بخیر
آیا ماشین لباسشویی اتوماتیک موجود است؟ آیا امکان خرید اقساطی وجود دارد؟

مرسی که وقت گذاشتید.

با احترام",sales_inquiry
"موضوع: شرایط خرید ایرپاد پرو

با عرض سلام
قیمت ایرپاد پرو چقدر است؟ زمان تقریبی تحویل کالا چقدر است؟

در صورت امکان، لطفاً اطلاعات را به ایمیل من ارسال کنید.

ممنونم",sales_inquiry
"موضوع: فوری! شما برنده شدید!

سلام وقتتون بخیر
فرصت استثنایی! دوربین GoPro با قیمت باورنکردنی!

این شانس یه بار تو عمره!

ممنونم",spam
"موضوع: موجودی شارژر فندکی

درود بی‌کران
قیمت شارژر فندکی چقدر است؟ زمان تقریبی تحویل کالا چقدر است؟

لطفا زودتر اطلاع بدید.

با تقدیم احترام",sales_inquiry
"موضوع: سوال درباره {موضوع}

با درود
با سلام و احترام، قصد خرید تلویزیون هوشمند 55 اینچ را دارم. آیا مدل جدیدتر یا مشابهی هم موجود دارید؟. لطفن کاتالوگ محصول را ارسال نمایید.

مرسی که وقت گذاشتید.

با تقدیم احترام",sales_inquiry
"موضوع: درخواست شراکت تجاری

سلام
شرکت توسعه‌گران کسب و کار هوشمند به دنبال همکاری در زمینه توسعه یک نرم‌افزار جدید است. شرایط پیشنهادی ما بسیار جذاب و رقابتی است.

مشتاق همکاری با شما هستیم.

با سپاس",partnership
"موضوع: عرضه محدود! عجله کنید!

با سلام
فرصت استثنایی! عطر اصل فرانسوی با قیمت باورنکردنی!

فرصت را از دست ندهید!

با احترام",spam
"موضوع: ایراد در کولر گازی اینورتر

با سلام
با عرض پوزش، اخیراً کولر گازی اینورتر خریداری کرده‌ام ولی مرتبا قطع می‌شود دارد. کلا قفل کرده و باز نمی‌شه.

لطفاً در اسرع وقت پاسخ دهید.

با سپاس",customer_support
"موضوع: فوری! شما برنده شدید!

سلام
فقط امروز! فیلترشکن پرسرعت بدون قطعی با قیمت استثنایی فقط ۹,۹۰۰ تومان تومان! با کیفیت اورجینال و تضمین بازگشت وجه! عجله کنید! اطلاعات بیشتر و خرید: [لینک]

عجله کنید، این پیشنهاد محدود است!

ممنونم",spam
"موضوع: درخواست جلسه همکاری

با سلام
با احترام، شرکت گروه نرم‌افزاری سینا پیشنهاد همکاری در سامانه رزرو آنلاین داره. ما ایده‌های خلاقانه‌ای داریم.

مشتاق همکاری با شما هستیم.

با احترام",partnership
"موضوع: سوال در مورد ایرپاد پرو

با احترام
درود بر شما، برای خرید عمده ایرپاد پرو، شرایط هزینه نصب و راه‌اندازی چگونه است؟ آیا تخفیف همکاری در نظر گرفته می‌شود؟

اگه امکانش هست تلفنی هم بتونم بپرسم؟

ممنون از توجهتون",sales_inquiry
"موضوع: فرصت طلایی!

درود بی‌کران
فروش فوق‌العاده! گوشی سامسونگ گلکسی S24 Ultra با ۸۰٪ واقعی تخفیف فقط تا فردا! تعداد بسیار محدود، اولویت با اولین تماس‌ها! برای خرید کلیک کنید: [لینک]

عجله کنید، این پیشنهاد محدود است!

ممنون از توجهتون",spam
"موضوع: دانلود رایگان!

سلام و وقت بخیر
فوری! برای برنده شدن یک پکیج کامل لوازم خانگی هوشمند کلیک کنید! t.me/EarnMoneyFastBot

عجله کنید، این پیشنهاد محدود است!

سپاسگزارم",spam
"موضوع: معرفی شرکت {نام_شرکت}

با درود
سلام وقت بخیر، پیشنهاد همکاری در خصوص پروژه سیستم هوشمند مدیریت ارتباط با مشتریان (CRM) را خدمتتان ارائه می‌دهیم. شرایط پیشنهادی ما بسیار جذاب و رقابتی است. لطفا جهت مذاکره اعلام آمادگی فرمایید.

لطفا رزومه ما رو هم بررسی کنید.

تشکر",partnership
"موضوع: فرصت طلایی!

درود بی‌کران
راز ثروتمند شدن فاش شد! با روش فروش آنلاین بدون سرمایه می‌توانید هفتگی ۲۰ میلیون تومان تضمینی درآمد کسب کنید! فرم زیر را پر کنید

فرصت را از دست ندهید!

سپاسگزارم",spam
"موضوع: نیاز به کمک فوری

سلام
با سلام، پلی‌استیشن 5 من بعد از چند روز استفاده دکمه‌هاش کار نمی‌کنه پیدا کرده. چگونه می‌توانم این مشکل را برطرف کنم؟.

ممنون می‌شم اگه زود جواب بدید.

با آرزوی موفقیت",customer_support
"موضوع: پیشنهاد برای {پروژه}

درود بی‌کران
با احترام، شرکت فناوری نوین پارس آماده عقد قرارداد همکاری مشترک در زمینه دیجیتال مارکتینگ می‌باشد. واقعا ناامید شدم از این وضعیت. رزومه شرکت به پیوست ارسال می‌گردد.

امیدوارم این همکاری برای هر دو طرف سودمند باشد.

ممنون از توجهتون",partnership
"موضوع: پیشنهاد برای {پروژه}

با درود
شرکت پردازشگران هوشمند علاقه‌مند به همکاری در زمینه تحقیق و توسعه مشترک است.

با تشکر از توجه شما.

با آرزوی موفقیت",partnership
"موضوع: فرصت طلایی!

درود بی‌کران
دانلود رایگان نرم‌افزار هک رشد همین حالا!

همین حالا اقدام کنید!

مرسی",spam
"موضوع: عرضه محدود! عجله کنید!

با عرض سلام
فوری! برای برنده شدن ۱ میلیارد تومان وجه نقد کلیک کنید! www.secure-login-update.com/verify

فرصت را از دست ندهید!

با تشکر",spam
"موضوع: فقط امروز! {محصول_جذاب}

با احترام
درآمد میلیونی در خانه! بدون نیاز به سرمایه! سیستم همکاری در فروش با پورسانت بالا. با شماره 09123456789 تماس بگیرید

عجله کنید، این پیشنهاد محدود است!

با احترام",spam
"موضوع: شرایط خرید پلی‌استیشن 5

با عرض سلام
سلام، درباره پلی‌استیشن 5 سوال داشتم، زمان تقریبی تحویل کالا چقدر است؟. لطفا راهنمایی کنید.

در صورت امکان، لطفاً اطلاعات را به ایمیل من ارسال کنید.

با تقدیم احترام",sales_inquiry
"موضوع: فوری! شما برنده شدید!

با سلام
آخرین شانس! کیف چرم دست‌دوز با قیمت ۱۱۹ هزار تومان استثنایی!

همین حالا اقدام کنید!

ممنونم",spam
"موضوع: درخواست اطلاعات فروش

با سلاام
سلاام، می‌خواستم اطلاعات بیشتری در مورد پلی‌استیشن 5 و شرایط فروش آن کسب کنم. روش‌های پرداخت به چه صورت است؟

اگه امکانش هست تلفنی هم بتونم بپرسم؟

با سپاس",sales_inquiry
"موضوع: نیاز به کمک فوری

با سلام
لطفاً به این موضوع رسیدگی کنید: لپ‌تاپ سری Y من یک ایراد نرم‌افزاری پیدا کرده دارد.

امیدوارم بتونید سریع کمک کنید.

با احترام",customer_support
"موضوع: درخواست پشتیبانی برای {مشکل}

با عرض سلام
پشتیبانی گرامی، سرویس اینترنت به درستی کار نمی‌کند. یه خطای عجیب می‌ده که نمی‌فهمم چیه. چه کاری باید انجام دهم؟

لطفا بگید چقدر طول می‌کشه.

ممنونم",customer_support
"موضوع: درخواست شراکت تجاری

سلام بر شما
شرکت توسعه‌گران کسب و کار هوشمند علاقه‌مند به همکاری در زمینه توسعه بازار مشترک است.

ممنون می‌شم اگه نظرتون رو بگید.

تشکر",partnership
"موضوع: شرایط خرید لامپ هوشمند

سلم بر شما
سلم، درباره لامپ هوشمند سوال داشتم، زمان تقریبی تحویل کالا چقدر است؟. لطفا راهنمایی کنید.

ممنون از همکاری شما.

با تشکر",sales_inquiry
"موضوع: معرفی شرکت {نام_شرکت}

با درود
با سلام، مایلیم پیشنهاد شراکت در سامانه رزرو آنلاین را با شما مطرح کنیم. انتظار خدمات بهتری از شرکت شما داشتم. لطفا در صورت تمایل اطلاع دهید.

لطفا رزومه ما رو هم بررسی کنید.

با احترام",partnership
"موضوع: سوال درباره {موضوع}

درود بی‌کران
سلام، درباره دوربین عکاسی سوال داشتم، آیا نمایندگی فروش در {شهر} دارید؟. لطفا راهنمایی کنید.

منتظر پاسخ شما هستم.

با تشکر",sales_inquiry
"موضوع: معرفی شرکت راهکارهای هوشمند کوشا

با احترام
با سلام، ما شرکت راهکارهای هوشمند کوشا فعال در زمینه پردازش کلان داده‌ها هستیم و مایل به همکاری استراتژیک با شما در حوزه توسعه بازار مشترک هستیم. این ایراد باعث اختلال در کار من شده است. منتظر تماس شما هستیم.

امیدوارم بتونیم باهم پروژه خوبی داشته باشیم.

ممنون از توجهتون",partnership
"موضوع: پیشنهاد همکاری از {نام_شرکت}

درود
سلام وقت بخیر، پیشنهاد همکاری در خصوص پروژه اپلیکیشن مدیریت پروژه را خدمتتان ارائه می‌دهیم. این همکاری می‌تونه خیلی سودمند باشه. لطفا جهت مذاکره اعلام آمادگی فرمایید.

مشتاق همکاری با شما هستیم.

با احترام",partnership
"موضوع: پیشنهاد برای اپلیکیشن خدمات خانگی

سلام وقتتون بخیر
با سلام، مایلیم پیشنهاد شراکت در اپلیکیشن خدمات خانگی را با شما مطرح کنیم. لطفا بگید چیکار باید بکنم. لطفا در صورت تمایل اطلاع دهید.

لطفاً در صورت تمایل، زمان مناسبی برای جلسه پیشنهاد دهید.

با تشکر",partnership
"موضوع: معرفی شرکت {نام_شرکت}

با سلام
پیشنهاد همکاری در پروژه سامانه آموزش آنلاین. لطفا یه زمان برای جلسه هماهنگ کنید

امیدوارم بتونیم باهم پروژه خوبی داشته باشیم.

با آرزوی موفقیت",partnership
"موضوع: ایراد در دوربین مداربسته

سلامم و وقت بخیر
دوربین مداربسته جدید من باتری ضعیف دارد. می‌تونید یه راه حل سریع بگید؟

لطفاً در اسرع وقت پاسخ دهید.

با تقدیم احترام",customer_support
"موضوع: درخواست جلسه همکاری

سلام وقتتون بخیر
با احترام، شرکت پردازشگران هوشمند آماده عقد قرارداد همکاری مشترک در زمینه هوشمندسازی فرآیندها می‌باشد. لطفا بگید چیکار باید بکنم. رزومه شرکت به پیوست ارسال می‌گردد.

لطفا رزومه ما رو هم بررسی کنید.

با تشکر",partnership
"موضوع: استعلام قیمت ایرپاد پرو

سلام وقتتون بخیر
درود بر شما، برای خرید عمده ایرپاد پرو، شرایط تخفیف خرید تعداد بالا چگونه است؟ آیا تخفیف همکاری در نظر گرفته می‌شود؟

منتظر پاسخ شما هستم.

مرسی",sales_inquiry
"موضوع: ایراد در دوربین عکاسی

با درود
سلام، متاسفانه دوربین عکاسی که خریدم یک ایراد نرم‌افزاری پیدا کرده داره و از دیروز دیگر کار نمی‌کند. لطفا کمک کنید.

امیدوارم بتونید سریع کمک کنید.

با احترام",customer_support
"موضوع: مشکل فوری با فلش مموری 64 گیگ

سلامم وقتتون بخیر
سلامم، فلش مموری 64 گیگ شما دکمه‌هاش کار نمی‌کنه دارد. آیا امکان تعویض کالا وجود دارد؟. منتظر پاسخ شما هستم.

ممنون می‌شم اگه زود جواب بدید.

ممنونم",customer_support
"موضوع: همکاری در زمینه ارائه راهکارهای پرداخت نوین

سلام و وقت بخیر
شرکت راهکارهای هوشمند کوشا علاقه‌مند به همکاری در زمینه ارائه راهکارهای پرداخت نوین است.

امیدوارم این همکاری برای هر دو طرف سودمند باشد.

با تقدیم احترام",partnership
"موضوع: مشکل با دوربین مداربسته

سلام و وقت بخیر
با عرض سلام، اتصال بلوتوث قطع می‌شود در عملکرد دوربین مداربسته مشاهده کردم. واقعا ناامید شدم از این وضعیت. خواهشمندم پیگیری لازم را انجام دهید.

به هر حال، امیدوارم این مشکل به زودی حل شود.

با احترام",customer_support
"موضوع: مشکل فوری با پنکه دیجیتال

سلام وقتتون بخیر
لطفاً به این موضوع رسیدگی کنید: پنکه دیجیتال من یک ایراد نرم‌افزاری پیدا کرده دارد.

امیدوارم بتونید سریع کمک کنید.

با سپاس",customer_support
"موضوع: فرصت طلایی!

درود
دوره آموزشی کسب درآمد دلاری رایگان! همه دارن می‌خرن، تو چرا نه؟ win-prize-now.com

زود باش، تموم می‌شه!

سپاسگزارم",spam
"موضوع: فقط امروز! {محصول_جذاب}

درود بی‌کران
درآمد میلیونی در خانه! بدون نیاز به سرمایه! استخراج بیت‌کوین با موبایل. با شماره 09123456789 تماس بگیرید

فقط برای تعداد محدودی در دسترس!

با احترام",spam
"موضوع: همکاری در زمینه اتوماسیون صنعتی

با احترام
درود بر شما، برای همکاری در اتوماسیون صنعتی آماده‌ایم. لطفا یه زمان برای جلسه هماهنگ کنید.

ممنون می‌شم اگه نظرتون رو بگید.

ممنون از توجهتون",partnership
"موضوع: درخواست اطلاعات فروش

سلام و وقت بخیر
سلام، موجودی ساعت هوشمند ورزشی چطوره؟ تا کی موجوده؟

منتظر پاسخ شما هستم.

مرسی",sales_inquiry
"موضوع: سوال درباره {موضوع}

با درود
سلام، می‌خواستم اطلاعات بیشتری در مورد گوشی موبایل مدل X و شرایط فروش آن کسب کنم. کیفیتش چطوره؟

در صورت امکان، لطفاً اطلاعات را به ایمیل من ارسال کنید.

مرسی",sales_inquiry
"موضوع: پیشنهاد همکاری از {نام_شرکت}

سلام
با سلام، مایلیم پیشنهاد شراکت در سامانه رزرو آنلاین را با شما مطرح کنیم. این مشککل برای من بسیار آزاردهنده است. لطفا در صورت تمایل اطلاع دهید.

ممنون می‌شم اگه نظرتون رو بگید.

سپاسگزارم",partnership
"موضوع: عرضه محدود! عجله کنید!

با درود
برای دانلود بهترین ویرایشگر عکس اندروید کاملا رایگان روی لینک زیر کلیک کنید! telegram.me/joinchat/SecretChannelLink

زود باش، تموم می‌شه!

سپاسگزارم",spam
"موضوع: پیشنهاد برای {پروژه}

با عرض سلام
درود، بدینوسیله جهت همکاری تجاری در زمینه ارائه راهکارهای پرداخت نوین اعلام آمادگی می‌کنیم. آماده پاسخگویی به سوالات شما هستیم. آیا امکان برگزاری جلسه وجود دارد؟

ممنون می‌شم اگه نظرتون رو بگید.

با احترام",partnership
"موضوع: درخواست جلسه همکاری

با عرض سلام
سلام، می‌خواستیم در مورد شراکت تو سیستم تحلیل داده‌های فروش باهاتون صحبت کنیم. این ایراد باعث اختلال در کار من شده است.

لطفاً رزومه ما رو هم بررسی کنید.

با آرزوی موفقیت",partnership
"موضوع: شکایت از ماشین ظرفشویی

سلام و وقت بخیر
با احترام، من از ماشین ظرفشویی استفاده می‌کنم ولی بیش از حد داغ می‌شود داره. واقعا ناامید شدم از این وضعیت. لطفا بررسی کنید.

ممنون می‌شم اگه زود جواب بدید.

با احترام",customer_support
"موضوع: درخواست بررسی {مشکل}

سلام بر شما
با سلام و احترام، من اخیراً با پنکه دیجیتال خریداری شده دارم. از دیروز دیگر کار نمی‌کند. لطفا راهنمایی بفرمایید.

واقعا از این وضعیت کلافه شدم.

مرسی",customer_support
"موضوع: مشکل با {محصول}

درود
سلام وقت شما بخیر، من از مشتریان شما هستم و متاسفانه از عدم پاسخگویی پشتیبانی دارم. امیدوارم هرچه زودتر این مسئله حل شود. لطفا رسیدگی کنید.

لطفاً در اسرع وقت پاسخ دهید.

با تقدیم احترام",customer_support
"موضوع: تخفیف ویژه!

با درود
باور نمی‌کنید! یک سفر لوکس به جزایر مالدیو منتظر شماست! کد تایید ارسال شده به موبایل خود را اینجا وارد کنید!

دیگه منتظر چی هستید؟

با سپاس",spam
"موضوع: فرصت طلایی!

سلام
برای دانلود فالگیر هوشمند کاملا رایگان روی لینک زیر کلیک کنید! http://getyourprize.xyz/claim

دیگه منتظر چی هستید؟

با احترام",spam
"موضوع: همکاری در {نام_پروژه}

با سلام
با احترام، شرکت توسعه‌گران کسب و کار هوشمند پیشنهاد همکاری در اپلیکیشن موبایل سفارش غذا داره. این همکاری می‌تونه خیلی سودمند باشه.

لطفا رزومه ما رو هم بررسی کنید.

با سپاس",partnership
